,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,Y
ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default payment next month
500100672,19000,1,4,2,19,-1,-1,NULL,NULL,NULL,NULL,466.35,0,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,NULL,NULL,0
500100686,13000,1,4,2,20,-1,-1,NULL,NULL,NULL,NULL,337.5,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100626,14000,2,4,2,29,-1,-1,NULL,NULL,NULL,NULL,348.96,0,NULL,NULL,NULL,NULL,690,NULL,NULL,NULL,NULL,NULL,0
500100591,35000,2,4,2,44,-1,-1,NULL,NULL,NULL,NULL,467.06,0,NULL,NULL,NULL,NULL,1500,NULL,NULL,NULL,NULL,NULL,0
500100587,14000,2,4,2,33,-1,-1,NULL,NULL,NULL,NULL,432.05,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100484,14000,2,4,2,20,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100473,14000,2,4,2,40,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100517,14000,1,4,2,29,-1,-1,NULL,NULL,NULL,NULL,348.99,0,NULL,NULL,NULL,NULL,700,NULL,NULL,NULL,NULL,NULL,0
500100506,35000,1,4,2,43,-1,-1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,22000,NULL,NULL,NULL,NULL,NULL,0
500100447,21000,2,4,2,25,-1,-1,NULL,NULL,NULL,NULL,603.34,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100412,14000,1,4,2,27,-1,-1,NULL,NULL,NULL,NULL,695.26,0,NULL,NULL,NULL,NULL,NULL,398.59,NULL,NULL,NULL,NULL,0
500100455,14000,1,4,3,56,-1,-1,NULL,NULL,NULL,NULL,388.59,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100396,14000,1,4,1,46,-1,-1,NULL,NULL,NULL,NULL,34.76,0,NULL,NULL,NULL,NULL,300,NULL,NULL,NULL,NULL,NULL,0
500100404,21000,2,4,2,32,-1,-1,NULL,NULL,NULL,NULL,603.34,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100313,12000,2,4,2,25,-1,-1,NULL,NULL,NULL,NULL,367.55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100358,14000,2,4,2,34,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100332,14000,2,4,2,38,-1,-1,NULL,NULL,NULL,NULL,670.57,398.59,NULL,NULL,NULL,NULL,400,NULL,NULL,NULL,NULL,NULL,0
500100282,14000,1,4,2,31,-1,-1,NULL,NULL,NULL,NULL,570.18,219.17,NULL,NULL,NULL,NULL,220,NULL,NULL,NULL,NULL,NULL,0
500100292,14000,1,4,2,51,-1,-1,NULL,NULL,NULL,NULL,679.29,398.59,NULL,NULL,NULL,NULL,500,NULL,NULL,NULL,NULL,NULL,0
500100268,14000,1,4,2,26,-1,-1,NULL,NULL,NULL,NULL,401.09,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100307,21000,1,4,2,47,-1,-1,NULL,NULL,NULL,NULL,244.97,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100258,14000,2,4,2,27,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,600,NULL,NULL,NULL,NULL,NULL,0
500100226,14000,2,4,2,26,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100216,14000,1,4,2,30,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100247,10500,1,4,2,51,-1,-1,NULL,NULL,NULL,NULL,328.26,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101407,10000,1,4,2,21,-1,-1,NULL,NULL,NULL,NULL,315.15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101412,14000,2,4,2,26,-1,-1,NULL,NULL,NULL,NULL,341.49,0,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,NULL,NULL,0
500101364,14000,1,4,1,68,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101354,11000,2,4,3,59,-1,-1,NULL,NULL,NULL,NULL,341.35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101334,35000,1,4,2,37,-1,-1,NULL,NULL,NULL,NULL,298.33,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101302,10000,1,4,2,43,-1,-1,NULL,NULL,NULL,NULL,315.15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101324,14000,2,4,2,19,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101256,14000,1,4,2,24,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101274,35000,1,4,1,44,-1,-1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,25000,NULL,NULL,NULL,NULL,NULL,0
500101292,12000,1,4,2,33,-1,-1,NULL,NULL,NULL,NULL,367.55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101245,14000,1,4,2,24,-1,-1,NULL,NULL,NULL,NULL,348.71,0,NULL,NULL,NULL,NULL,700,NULL,NULL,NULL,NULL,NULL,0
500101176,14000,2,4,2,28,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101132,14000,2,4,2,42,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101106,10000,2,4,1,39,-1,-1,NULL,NULL,NULL,NULL,315.15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101117,10500,1,4,1,58,-1,-1,NULL,NULL,NULL,NULL,328.26,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101075,10000,1,4,2,21,-1,-1,NULL,NULL,NULL,NULL,315.15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101087,14000,2,4,2,53,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101064,14000,2,4,1,37,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101003,14000,1,4,1,51,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100992,21000,1,4,2,33,-1,-1,NULL,NULL,NULL,NULL,603.34,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101015,21000,1,4,2,46,-1,-1,NULL,NULL,NULL,NULL,517.13,0,NULL,NULL,NULL,NULL,971,NULL,NULL,NULL,NULL,NULL,0
500100932,21000,2,4,2,45,-1,-1,NULL,NULL,NULL,NULL,615.44,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100964,21000,1,4,1,32,-1,-1,NULL,NULL,NULL,NULL,253.78,0,NULL,NULL,NULL,NULL,1005,NULL,NULL,NULL,NULL,NULL,0
500100912,14000,2,4,2,21,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100882,14000,1,4,2,29,-1,-1,NULL,NULL,NULL,NULL,430.16,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100857,11000,1,4,2,27,-1,-1,NULL,NULL,NULL,NULL,353.45,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100867,11500,1,4,2,21,-1,-1,NULL,NULL,NULL,NULL,288.92,0,NULL,NULL,NULL,NULL,600,NULL,NULL,NULL,NULL,NULL,0
500100877,21000,2,4,2,32,-1,-1,NULL,NULL,NULL,NULL,615.44,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100817,17500,2,4,2,37,-1,-1,NULL,NULL,NULL,NULL,433.31,0,NULL,NULL,NULL,NULL,820,NULL,NULL,NULL,NULL,NULL,0
500100774,15000,1,4,2,29,-1,-1,NULL,NULL,NULL,NULL,446.15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100804,16000,1,4,2,23,-1,-1,NULL,NULL,NULL,NULL,472.35,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100787,14000,2,4,2,31,-1,-1,NULL,NULL,NULL,NULL,341.49,0,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,NULL,NULL,0
500102652,10000,2,4,2,23,-1,-1,NULL,NULL,NULL,NULL,327.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102603,14000,2,4,2,19,-1,-1,NULL,NULL,NULL,NULL,388.59,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102594,14000,1,4,2,37,-1,-1,NULL,NULL,NULL,NULL,333.59,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102582,21000,1,4,1,51,-1,-1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,21090,NULL,NULL,NULL,NULL,NULL,0
500102537,16800,1,4,2,20,-1,-1,NULL,NULL,NULL,NULL,505.4,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102524,21000,1,4,1,35,-1,-1,NULL,NULL,NULL,NULL,615.44,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102564,20000,2,4,2,20,-1,-1,NULL,NULL,NULL,NULL,577.14,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102474,21000,2,4,2,36,-1,-1,NULL,NULL,NULL,NULL,603.34,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102507,10000,1,4,2,25,-1,-1,NULL,NULL,NULL,NULL,327.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102462,14000,2,4,2,42,-1,-1,NULL,NULL,NULL,NULL,429.55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102424,14000,2,4,2,50,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102458,21000,1,4,2,23,-1,-1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,588.68,NULL,NULL,NULL,NULL,NULL,0
500102396,14000,2,4,2,50,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102404,10000,2,4,2,39,-1,-1,NULL,NULL,NULL,NULL,315.15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102377,10500,1,4,2,22,-1,-1,NULL,NULL,NULL,NULL,340.36,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102347,10500,1,4,2,32,-1,-1,NULL,NULL,NULL,NULL,340.36,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102367,14000,1,4,2,24,-1,-1,NULL,NULL,NULL,NULL,432.05,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102337,14000,1,4,2,44,-1,-1,NULL,NULL,NULL,NULL,432.05,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102325,14000,2,4,2,29,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,14000,NULL,NULL,NULL,NULL,NULL,0
500102303,14000,1,4,1,42,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102314,14000,2,4,2,36,-1,-1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,14070,NULL,NULL,NULL,NULL,NULL,0
500102284,14000,2,4,2,40,-1,-1,NULL,NULL,NULL,NULL,363.59,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102252,12000,1,4,2,21,-1,-1,NULL,NULL,NULL,NULL,296.44,0,NULL,NULL,NULL,NULL,800,NULL,NULL,NULL,NULL,NULL,0
500102225,14000,1,4,2,21,-1,-1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,419.95,NULL,NULL,NULL,NULL,NULL,0
500102263,14000,1,4,2,40,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102131,10500,1,4,2,26,-1,-1,NULL,NULL,NULL,NULL,328.26,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102157,20000,2,4,2,23,-1,-1,NULL,NULL,NULL,NULL,589.24,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102144,21000,1,4,2,25,-1,-1,NULL,NULL,NULL,NULL,615.44,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102164,19000,1,4,2,23,-1,-1,NULL,NULL,NULL,NULL,563.04,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102104,14000,1,4,2,33,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102075,14000,2,4,2,23,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102044,14000,2,4,1,36,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102057,10000,2,4,2,27,-1,-1,NULL,NULL,NULL,NULL,315.15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102022,21000,1,4,2,21,-1,-1,NULL,NULL,NULL,NULL,542.28,0,NULL,NULL,NULL,NULL,1050,NULL,NULL,NULL,NULL,NULL,0
500102013,21000,2,4,2,24,-1,-1,NULL,NULL,NULL,NULL,603.34,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101991,14000,1,4,2,25,-1,-1,NULL,NULL,NULL,NULL,418.83,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101976,14000,1,4,2,46,-1,-1,NULL,NULL,NULL,NULL,388.59,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101954,14000,2,4,3,47,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101932,14000,1,4,2,42,-1,-1,NULL,NULL,NULL,NULL,432.05,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101965,15000,2,4,2,19,-1,-1,NULL,NULL,NULL,NULL,446.15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101887,14000,1,4,2,30,-1,-1,NULL,NULL,NULL,NULL,401.09,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101917,10000,1,4,2,30,-1,-1,NULL,NULL,NULL,NULL,315.15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101907,10500,1,4,2,25,-1,-1,NULL,NULL,NULL,NULL,328.26,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101843,14000,1,4,2,35,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101793,14000,1,4,2,33,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101784,10500,1,4,3,53,-1,-1,NULL,NULL,NULL,NULL,328.26,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101737,10500,1,4,2,44,-1,-1,NULL,NULL,NULL,NULL,340.36,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101712,21000,1,4,2,28,-1,-1,NULL,NULL,NULL,NULL,603.34,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101753,21000,2,4,1,67,-1,-1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,578.16,NULL,NULL,NULL,NULL,NULL,0
500101683,21000,2,4,2,43,-1,-1,NULL,NULL,NULL,NULL,603.34,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101656,15000,1,4,3,42,-1,-1,NULL,NULL,NULL,NULL,372.48,0,NULL,NULL,NULL,NULL,734,NULL,NULL,NULL,NULL,NULL,0
500101577,14000,1,4,2,28,-1,-1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,417.45,NULL,NULL,NULL,NULL,NULL,0
500101592,20000,1,4,2,48,-1,-1,NULL,NULL,NULL,NULL,577.14,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101546,21000,1,4,2,39,-1,-1,NULL,NULL,NULL,NULL,603.34,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101528,12000,1,4,2,27,-1,-1,NULL,NULL,NULL,NULL,311.16,0,NULL,NULL,NULL,NULL,200,NULL,NULL,NULL,NULL,NULL,0
500101497,10000,2,4,2,31,-1,-1,NULL,NULL,NULL,NULL,315.15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500101442,14000,2,4,2,45,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500100533,14000,1,4,1,67,-1,-1,NULL,NULL,NULL,NULL,403.16,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103464,14000,2,4,1,64,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103452,21000,1,4,2,33,-1,-1,NULL,NULL,NULL,NULL,603.34,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103433,14000,2,4,2,24,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103427,14000,1,4,2,26,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103417,14000,2,4,2,31,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103405,10000,1,4,2,42,-1,-1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,315.15,NULL,NULL,NULL,NULL,NULL,0
500103442,12000,1,4,2,32,-1,-1,NULL,NULL,NULL,NULL,357.33,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103362,20000,1,4,2,28,-1,-1,NULL,NULL,NULL,NULL,577.14,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103345,20000,1,4,2,25,-1,-1,NULL,NULL,NULL,NULL,577.14,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103302,21000,2,4,2,29,-1,-1,NULL,NULL,NULL,NULL,603.34,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103317,14000,1,4,2,28,-1,-1,NULL,NULL,NULL,NULL,432.05,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103243,10000,1,4,2,21,-1,-1,NULL,NULL,NULL,NULL,307.09,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103232,15000,1,4,2,26,-1,-1,NULL,NULL,NULL,NULL,458.25,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103191,35000,1,4,2,41,-1,-1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,32800,NULL,NULL,NULL,NULL,NULL,0
500103181,14000,2,4,2,34,-1,-1,NULL,NULL,NULL,NULL,279.37,0,NULL,NULL,NULL,NULL,7000,NULL,NULL,NULL,NULL,NULL,0
500103161,21000,2,4,3,56,-1,-1,NULL,NULL,NULL,NULL,421.22,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103151,14000,1,4,2,29,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103103,14000,2,4,2,30,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103093,10000,2,4,2,22,-1,-1,NULL,NULL,NULL,NULL,315.15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103112,18000,1,4,2,19,-1,-1,NULL,NULL,NULL,NULL,524.75,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103034,21000,1,4,2,31,-1,-1,NULL,NULL,NULL,NULL,603.34,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103047,10500,1,4,2,33,-1,-1,NULL,NULL,NULL,NULL,340.36,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103057,14000,1,4,1,50,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103007,14000,2,4,2,29,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103017,10000,1,4,2,23,-1,-1,NULL,NULL,NULL,NULL,315.15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102987,21000,1,4,2,33,-1,-1,NULL,NULL,NULL,NULL,589.59,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102927,10500,1,4,2,22,-1,-1,NULL,NULL,NULL,NULL,340.36,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102952,10000,2,4,2,22,-1,-1,NULL,NULL,NULL,NULL,315.23,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102942,14000,1,4,2,34,-1,-1,NULL,NULL,NULL,NULL,432.05,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102887,14000,2,4,2,20,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102917,10500,2,4,2,37,-1,-1,NULL,NULL,NULL,NULL,340.36,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102831,21000,1,4,2,46,-1,-1,NULL,NULL,NULL,NULL,347.22,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102722,21000,1,4,2,56,-1,-1,NULL,NULL,NULL,NULL,615.44,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102707,14500,1,4,2,19,-1,-1,NULL,NULL,NULL,NULL,445.15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103963,14000,1,4,2,43,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500102682,14000,1,4,2,39,-1,-1,NULL,NULL,NULL,NULL,362.46,0,NULL,NULL,NULL,NULL,150,NULL,NULL,NULL,NULL,NULL,0
500103923,14000,2,4,1,37,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103931,10000,1,4,2,27,-1,-1,NULL,NULL,NULL,NULL,315.15,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103941,16000,1,4,2,53,-1,-1,NULL,NULL,NULL,NULL,328.27,0,NULL,NULL,NULL,NULL,700,NULL,NULL,NULL,NULL,NULL,0
500103861,10000,1,4,2,24,-1,-1,NULL,NULL,NULL,NULL,0,0,NULL,NULL,NULL,NULL,8300,NULL,NULL,NULL,NULL,NULL,0
500103832,10000,2,4,2,27,-1,-1,NULL,NULL,NULL,NULL,294.23,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103851,14000,2,4,2,30,-1,-1,NULL,NULL,NULL,NULL,182.05,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103772,14000,2,4,2,31,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103763,14000,2,4,2,43,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103743,12000,2,4,2,32,-1,-1,NULL,NULL,NULL,NULL,367.55,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103714,35000,1,4,1,39,-1,-1,NULL,NULL,NULL,NULL,398.33,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
500103697,14000,1,4,2,23,-1,-1,NULL,NULL,NULL,NULL,419.95,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0
